chunk_id,company_id,company_name,source_url,source_type,doc_title,section_path,text,corpus_origin,is_poisoned,poison_strength,attack_goal,trust_level,document_version,effective_date,content_hash,instruction_risk_score,source_host
GL0113,gitlab,GitLab,https://handbook.gitlab.com/handbook/values/,work_model,GitLab Handbook,GitLab Values > 👁️ Transparency,"In line with our value of transparency and being public by default, all GitLab team member profiles should be public. Public profiles also enable broader collaboration and efficiencies between teams. To do so, please make sure that the checkbox under the Private profile option is unchecked in your profile settings . If you do not feel comfortable with your full name or location on your profile, please change it to what feels appropriate to you as these are displayed even on private profiles. Because we are public by default and have the SAFE framework we don’t need to make cases for why things should be transparent. If something is unSAFE and needs to remain not public it can be.",fetched_public,false,none,,official,unknown,,e487cdd508aa66f6,0.000,handbook.gitlab.com
GL0114,gitlab,GitLab,https://handbook.gitlab.com/handbook/values/,work_model,GitLab Handbook,GitLab Values > 👁️ Transparency,"We make information public by default because transparency is one of our values . However it is most important to focus on results . Therefore, a category of information is public unless there is a reason for it not to be. If something is not public, there should be a reference in the handbook that states a confidential decision was taken with a link to our Not Public guidelines, unless GitLab Legal and Corporate Affairs believes it carries undue risk. We document what is not public by default on our communication page.",fetched_public,false,none,,official,unknown,,7d1f2027d9f782d8,0.000,handbook.gitlab.com
GL0115,gitlab,GitLab,https://handbook.gitlab.com/handbook/values/,culture,GitLab Handbook,GitLab Values > 👁️ Transparency,"If you believe something shouldn’t be public that currently is (or vice versa), then make a merge request to the relevant page(s) suggesting the change so that you can collaborate with others and discuss with the DRI . When content contains information which is not public it is recommended to remove the specific sections which are not public, put them on their own page in the internal handbook, and then link out to that with a “not public/internal only” note. Always share publicly what we can.",fetched_public,false,none,,official,unknown,,cc79debec0e41e08,0.000,handbook.gitlab.com
GL0116,gitlab,GitLab,https://handbook.gitlab.com/handbook/values/,security,GitLab Handbook,GitLab Values > 👁️ Transparency,"When information is not public, it may also be treated as limited access, only shared with certain GitLab roles, teams, or team members due to privacy considerations, contractual obligation, or other reasons that the author or DRI can specify. Certain kinds of information default to limited access, including details about team members or customers who did not give permission to share the information. Most companies become non-transparent over time because they don’t accept any mistakes. Instead, we should always err on the side of transparency when there is a choice to be made between caution or inaction, and transparency. If we make a mistake, we now know what the limits of transparency are for the company and we should document this . The only exception to this rule would be in the case when there are legal concerns.",fetched_public,false,none,,official,unknown,,3ba083041668ac51,0.000,handbook.gitlab.com
GL0117,gitlab,GitLab,https://handbook.gitlab.com/handbook/values/,work_model,GitLab Handbook,GitLab Values > 👁️ Transparency,"Because some information is not public the public information can be lacking some context. We should be cognizant of that. Being direct is about being transparent with each other. We try to channel our inner Ben Horowitz by being both straightforward and kind . Feedback is always about your work and not your person. That doesn’t mean it will be easy to give or receive it. If you state one thing, and then change course and support a different direction, point, or outcome, articulate this. It is OK to have your position changed by new data. Articulating that an earlier stance is not your current stance provides clarity to others and encourages data-driven decision making.",fetched_public,false,none,,official,unknown,,1b24f57af650d8a4,0.000,handbook.gitlab.com
GL0118,gitlab,GitLab,https://handbook.gitlab.com/handbook/values/,culture,GitLab Handbook,GitLab Values > 👁️ Transparency,"Be transparent to the right people (up) at the right time (when still actionable). If you make a mistake, don’t worry; correct it and proactively let the affected party, your team, and the CEO know what happened, how you corrected it, and how—if needed—you changed the process to prevent future mistakes.",fetched_public,false,none,,official,unknown,,0d1f9726cf537721,0.000,handbook.gitlab.com
GL0119,gitlab,GitLab,https://handbook.gitlab.com/handbook/values/,security,GitLab Handbook,GitLab Values > 👁️ Transparency,"We practice transparency even when hiding the facts would be easier. For example, many companies do not give you the real reason why they declined your application because it increases the chance of legal action. We want to only reject people for the right reasons and we want to give them the opportunity to grow by getting this feedback. Therefore, we’ll accept the increased risk of holding ourselves to a high standard of making decisions and do the right thing by telling them what we thought. Other examples are being transparent about security incidents and participating in and contributing to Live Broadcasts.",fetched_public,false,none,,official,unknown,,e67ae01b3f81846d,0.000,handbook.gitlab.com
GL0120,gitlab,GitLab,https://handbook.gitlab.com/handbook/values/,benefits,GitLab Handbook,GitLab Values > 👁️ Transparency,"Transparency has costs (distraction, mis-interpretation, etc.) but also great benefits (productivity, hiring, retention, brand awareness, etc). We should carefully weigh the tradeoff between costs and benefits, to prevent a knee-jerk reaction to reduce transparency when it has costs. By having most company communications and work artifacts be public to the Internet, we have one single source of truth for all GitLab team members, users, customers, and other community members. We don’t need separate artifacts with different permissions for different people.",fetched_public,false,none,,official,unknown,,9d5d70e92da15763,0.000,handbook.gitlab.com
GL0121,gitlab,GitLab,https://handbook.gitlab.com/handbook/values/,work_model,GitLab Handbook,GitLab Values > 👁️ Transparency,"Our transparency value means more than just making information accessible to all. In order to improve performance it’s important that we not only ensure information is accessible, but also ensure it flows to the correct places and is findable by those who need it. Focusing on information flow will ensure you, for example, utilize multi-modal communication , or that you keep your stakeholders informed of changes by posting links to MRs in Slack. Transparent changes have the reasons for the change laid out clearly along with the change itself. This leads to fewer questions later on because people already have some understanding. A change with no public explanation can lead to a lot of extra rounds of questioning, which is less efficient.",fetched_public,false,none,,official,unknown,,a99bc1039c881d04,0.000,handbook.gitlab.com
GL0122,gitlab,GitLab,https://handbook.gitlab.com/handbook/values/,culture,GitLab Handbook,GitLab Values > 👁️ Transparency,"This also helps with institutional memory: a year from now when you want to know why a decision was made, or not, the issue or MR that has the decision also shares why the decision was made. This is related to Chesterton’s fence - it’s much easier to suggest removing or changing something if you know why it exists in the first place. If you use generalized terms such as “industry standard” or “best practices,” be sure to give context, as without context they can be seen as potentially vague or opaque. Similarly, merely stating a single value isn’t a great explanation for why we are making a particular decision. Many things could be considered “iteration” or “efficiency” that don’t match our definition of those values. Try to link to an operating principle of the value or provide more context, instead of just saying a single value’s name.",fetched_public,false,none,,official,unknown,,2dd47f934fbae2a4,0.000,handbook.gitlab.com
GL0123,gitlab,GitLab,https://handbook.gitlab.com/handbook/values/,culture,GitLab Handbook,GitLab Values > 👁️ Transparency,"Saying why and not just what enables discussion around topics that may impact more than one value; for instance, when weighing the efficiency of boring solutions with the focus on customer results . When decisions align with all of our values, they are easy to discuss and decide. When there are multiple values involved, using our values hierarchy and directly discussing the tradeoffs is easier with more context. Articulating why also helps people understand how something changed when you articulate that you changed your mind . Saying why does not mean justifying a decision against all other suggestions. The DRI is responsible for their decision. The DRI is not responsible for convincing other people, but they should be able to articulate their reasoning for the change.",fetched_public,false,none,,official,unknown,,0b3a587111288c17,0.000,handbook.gitlab.com
GL0124,gitlab,GitLab,https://handbook.gitlab.com/handbook/values/,work_model,GitLab Handbook,GitLab Values > 👁️ Transparency,"When a GitLab Team Member comes across an ask or material (MR, handbook, etc.) that does not provide a “why” with sufficient context, the Team Member is responsible for getting the why and, if needed, working with the DRI to ensure that it is adequately documented and communicated to give context to other team members. In the absence of a why, team members may speculate the why. This is something that can lead to disruption and inefficiency. Enable everybody involved to come to the same conclusion as you. This not only involves reasoning , but also providing, for example: raw data and not just plots; scripts to automate tasks and not just the work they have done; and documenting steps while analyzing a problem. Do your best to make the line of thinking transparent to others, even if they may disagree .",fetched_public,false,none,,official,unknown,,1ada1de7bcf056fc,0.000,handbook.gitlab.com
GL0125,gitlab,GitLab,https://handbook.gitlab.com/handbook/values/,work_model,GitLab Handbook,GitLab Values > Why have values,"Our values provide guidelines on how to behave and are written to be actionable. They help us describe the type of behavior that we expect from GitLab team members. They help us to know how to behave in the organization and what to expect from others. Values provide a framework for distributed decision making, detailed in GitLab’s TeamOps management philosophy. They allow individuals to determine what to do without asking their manager and they allow teams to make consistent decisions. When teams across the organization reference the same values in their decision making, there is consistency in how decisions are made. This ensures that our culture remains driven by our values. Lastly, values create a conscious culture that is designed to help you prosper and experience exceptional personal growth through work.",fetched_public,false,none,,official,unknown,,6c0adc4941b13d5c,0.000,handbook.gitlab.com
GL0126,gitlab,GitLab,https://handbook.gitlab.com/handbook/values/,culture,GitLab Handbook,GitLab Values > Five dysfunctions,"Our values also help us to prevent the five dysfunctions : Fear of conflict Seeking artificial harmony over constructive passionate debate => prevented by transparency, specifically directness and collaboration, specifically short toes Absence of trust Unwilling to be vulnerable within the group => prevented by collaboration, specifically kindness Avoidance of accountability Ducking the responsibility to call peers on counterproductive behavior which sets low standards => prevented by results, iteration, and transparency Inattention to results Focusing on personal success, status, and ego before team success => prevented by results Lack of commitment Feigning buy-in for group decisions creates ambiguity throughout the organization => prevented by transparency, specifically directness",fetched_public,false,none,,official,unknown,,93d167e06a04fdbb,0.000,handbook.gitlab.com
GL0127,gitlab,GitLab,https://handbook.gitlab.com/handbook/values/,work_model,GitLab Handbook,GitLab Values > Five dysfunctions,"Some dysfunctions are not addressed directly by our values; for example, trust is not one of our values. Similar to happiness, trust is something that is an outcome, not something you can strive for directly. We hope that the way we work and our values will instill trust, instead of mandating it from people; trust is earned, not given.",fetched_public,false,none,,official,unknown,,c6da5fe7470021be,0.000,handbook.gitlab.com
GL0128,gitlab,GitLab,https://handbook.gitlab.com/handbook/values/,culture,GitLab Handbook,GitLab Values > Operating principles,"Operating principles are behaviors that empower GitLab team members to definitively live out a given value. They clarify what a given core value means and looks like at GitLab . Understanding this distinction is critical to thriving at GitLab, particularly for newer team members who may be familiar with a prior organization’s interpretation of iteration or collaboration (as examples). Values are not just things we do, but things that actively drive good behavior. When we remove them it doesn’t mean we stopped believing in it, just that it wasn’t actively helping to drive behavior. If we don’t prune our operating principles, then we will be like every other company: things that make sense but are not leading to a better culture. To remove an operating principle from the Handbook page, submit your change through a merge request and explain your reasons in the merge request description.",fetched_public,false,none,,official,unknown,,f842922448008701,0.000,handbook.gitlab.com
GL0129,gitlab,GitLab,https://handbook.gitlab.com/handbook/values/,culture,GitLab Handbook,GitLab Values > Operating principles,"The GitLab Value Handbook Page owner must approve and merge the request. Most companies have a list of values. In companies without strong values, folks often use generalizations when they refer to values. For example, “not a value add” or “scored well on values during our interview.” In companies with strong values, folks name the specific, relevant value as it applies to a given topic or situation. Values are only powerful when they are individually understood and applied by team members.",fetched_public,false,none,,official,unknown,,e75bb47ef1f4e77f,0.000,handbook.gitlab.com
GL0130,gitlab,GitLab,https://handbook.gitlab.com/handbook/values/,benefits,GitLab Handbook,GitLab Values > How to scale the business while preserving GitLab values?,"For certain business decisions or projects (such as compensation and end-point management ), GitLab team members may have a lot of opinions and interest, and they want to provide their feedback and comments. On the other hand, it might be challenging for the project DRI to digest and respond to all these inputs. What should you do in this scenario? Everyone can contribute at GitLab. We encourage team members to share feedback and leave comments on issues. Leaving feedback and comments shows that team members care about a topic and about GitLab as a company. These perspectives may also uncover potential risks and problems in the project.",fetched_public,false,none,,official,unknown,,145ae2048f3188ca,0.000,handbook.gitlab.com
GL0131,gitlab,GitLab,https://handbook.gitlab.com/handbook/values/,culture,GitLab Handbook,GitLab Values > How to scale the business while preserving GitLab values?,"There shouldn’t be a “Don’t they have their job to do?” type of response. Furthermore, we shouldn’t judge team members who are perceived as being the “squeaky wheel.” At GitLab, we measure impact, not activity . As long as a team member is producing required results, they are empowered to decide how to spend their time. On the other hand, as GitLab grows in size, we need to make decisions and the decisions may not be agreed to by everyone. If a decision or project is sensitive or controversial, and receives large amounts of feedback, it can be challenging for the project DRI to handle. In these cases, it’s best to have time-boxed feedback built into timelines. In a hypothetical example where a DRI needs to decide between red and gold potatoes for a stew, they would create an issue with the following sentiment:",fetched_public,false,none,,official,unknown,,da39844c2569e89d,0.000,handbook.gitlab.com
GL0132,gitlab,GitLab,https://handbook.gitlab.com/handbook/values/,work_model,GitLab Handbook,GitLab Values > How to scale the business while preserving GitLab values?,"We’re deciding between red potatoes and gold potatoes to go into the stew. We have to decide by Tuesday 2020-07-14 so that we can get our order to the grocery store on Wednesday 2020-07-15. We’ll be collecting input and feedback until that point. Jane is the DRI and will make the decision on 2020-07-14 with all the information we have at that point. Here is the framework we’re using for the decision: Once the decision is made, it will be what is going into the stew. This method has shown itself to be effective at soliciting productive feedback that doesn’t derail a timeline while ensuring team members feel heard.",fetched_public,false,none,,official,unknown,,cd451736a28b8a46,0.000,handbook.gitlab.com
GL0133,gitlab,GitLab,https://handbook.gitlab.com/handbook/values/,culture,GitLab Handbook,GitLab Values > Why our values are public,"Companies are encouraged to copy and implement GitLab’s values. They are Creative Commons and can be copied verbatim. We make our values public for many reasons . There is great power and efficiency in teams who share company values. Concealing values until after someone is hired into an organization is not a wise strategy. Not everyone will see our values and feel aligned with them, and that’s OK. By making values public, it shows respect for the time of job seekers who conduct due diligence on prospective employers. When people who are aligned with GitLab’s values apply for an open vacancy , this allows our hiring teams to more efficiently move candidates through the interview process . In a GitLab Unfiltered interview on values , GitLab co-founder Sid Sijbrandij offers the following context.",fetched_public,false,none,,official,unknown,,813cdf10bfc11139,0.000,handbook.gitlab.com
GL0134,gitlab,GitLab,https://handbook.gitlab.com/handbook/values/,work_model,GitLab Handbook,GitLab Values > Why our values are public,"Companies may ask you to write a blank check. They’ll say, ‘Come join our organization, and when you’re here, you need to subscribe to our values, our way of working, and our strategy. It’s very essential, and it’s part of our identity!’ But these companies don’t give you the opportunity up front to evaluate it. It doesn’t make any sense to me. If it’s so important that people share your values, have them out there.",fetched_public,false,none,,official,unknown,,8aa047f630534a73,0.000,handbook.gitlab.com
GL0135,gitlab,GitLab,https://handbook.gitlab.com/handbook/values/,security,GitLab Handbook,GitLab Values > Hierarchy,"Occasionally, values can contradict each other. It’s useful to keep in mind this hierarchy to resolve confusion about what to do in a specific circumstance, while remaining consistent with our core values. Think of the hierarchy as a weighting system. Values higher in the hierarchy do not automatically override values lower in the hierarchy. Here are some examples: If a change impacts Transparency positively but impacts Efficiency negatively in roughly the same amount, we would move ahead since Transparency is higher in the hierarchy than Efficiency. If a change has a massive positive impact on Diversity but negatively impacts Iteration, we would move ahead even though Diversity is lower in the hierarchy than Iteration because the overall impact is more positive than negative. In a GitLab Unfiltered interview on values , GitLab co-founder Sid Sijbrandij offers the following context.",fetched_public,false,none,,official,unknown,,3586c0ac73243055,0.000,handbook.gitlab.com
GL0136,gitlab,GitLab,https://handbook.gitlab.com/handbook/values/,work_model,GitLab Handbook,GitLab Values > Hierarchy,"It’s an attempt to relieve at least some of the tension. It’s not absolute. If you think of values as binary, that’s not going to work. There will always be interpretation, and there’s always magnitude to consider. We made a hierarchy so that it’s clear, in the end, the result matters most. For instance, we’re not going to be transparent for the sake of being transparent. We’re not radical in our transparency. We do it because we think it will lead to better outcomes. Those hierarchies are really important. They won’t preempt every debate, but it helps.",fetched_public,false,none,,official,unknown,,d6d02d6855d9b069,0.000,handbook.gitlab.com
GL0137,gitlab,GitLab,https://handbook.gitlab.com/handbook/values/,culture,GitLab Handbook,GitLab Values > Updating our values,"Our values are updated frequently and as needed. Everyone is welcome to make a suggestion to improve them. To update: make a merge request and assign it to the CEO. If you’re a team member or in the core team please post a link to the MR in the #values Slack channel . If you’re not part of those groups, please send a direct X/Twitter message to @sytses .",fetched_public,false,none,,official,unknown,,a33eb25b37265f06,0.000,handbook.gitlab.com
GL0138,gitlab,GitLab,https://handbook.gitlab.com/handbook/values/,work_model,GitLab Handbook,GitLab Values > Values competencies,"Competencies are the Single Source of Truth (SSoT) framework for things we need team members to learn. We demonstrate collaboration when we take action to help others and include other’s (both internal and external) input (both help and feedback) to achieve the best possible outcome. We demonstrate results for customers when we do what we promised to each other, customers, users, and investors. We demonstrate efficiency when we work on the right things, not doing more than needed, and not duplicating work. We demonstrate diversity, inclusion and belonging when we foster an environment where everyone can thrive and ensuring that GitLab is a place where people from every background and circumstance feel like they belong and can contribute. We demonstrate iteration when we do the smallest viable and valuable thing, get it out quickly for feedback, and make changes based that feedback.",fetched_public,false,none,,official,unknown,,99b061342743b1cc,0.000,handbook.gitlab.com
GL0139,gitlab,GitLab,https://handbook.gitlab.com/handbook/values/,culture,GitLab Handbook,GitLab Values > Values competencies,"We demonstrate transparency when we are open with as many things as possible reducing the threshold to contribution and make collaboration easier. If you would like to improve your skills or expand your knowledge on topics relating to Diversity, Inclusion, & Belonging at GitLab, check out our resources: All CREDIT values competencies are outlined by role in the Job Levels resource.",fetched_public,false,none,,official,unknown,,8f6e8fd523d5832b,0.000,handbook.gitlab.com
GL0140,gitlab,GitLab,https://handbook.gitlab.com/handbook/values/,benefits,GitLab Handbook,GitLab Values > How do we reinforce our values,"Whatever behavior you reward will become your values. We reinforce our values by: Criteria we use for promotions and communicate to the whole company on announcement. The example the E-group sets for the company since a fish rots from the head down . What we expect from all team members, as ambassadors for our values . Keeping them up to date with a stream of commits that add details . Providing GitLab team members and qualified individuals transparency into all aspects of the company through the CEO Shadow Program to enable them to better engage and collaborate cross-functionally. Linking the takeaways of courses to our values, like we did for the Crucial Conversations training . The default settings of the software we use (for example: Speedy meetings , document sharing , agendas, etc.) Reinforcing our values with features in GitLab, for example the Iterations feature .",fetched_public,false,none,,official,unknown,,353878a11316f229,0.000,handbook.gitlab.com
GL0141,gitlab,GitLab,https://handbook.gitlab.com/handbook/values/,culture,GitLab Handbook,GitLab Values > How do we reinforce our values,"Applying one of our values virtual backgrounds in video calls. Our GitLab Song Book , the song lyrics often mention GitLab values. Regularly conduct a values exercise at the e-group offsite . The most important moments to reinforce our values are decisions which affect individual team members most: hiring, promotions, and bonuses, which is why every promotion document at GitLab is shared with the entire company and uses the values as its core structure. In negative feedback, we should be specific about what the problem is. For example, saying someone is “ not living the values ” isn’t helpful. Your values are what you hire for, what you praise people for, and what you promote them for. By definition, what you do in those instances are your values. It’s not what you say they are. Values should be explicitly part of our hiring process, our job profiles, and our review process .",fetched_public,false,none,,official,unknown,,f63a20ff4ec9c82e,0.000,handbook.gitlab.com
GL0142,gitlab,GitLab,https://handbook.gitlab.com/handbook/values/,culture,GitLab Handbook,GitLab Values > How do we reinforce our values,"When we give bonuses and promotions , they are always linked to values. That’s the crucial thing. If you reinforce them there, that’s the most powerful thing you can do. — Sid Sijbrandij, GitLab co-founder",fetched_public,false,none,,official,unknown,,b092797411349598,0.000,handbook.gitlab.com
GL0143,gitlab,GitLab,https://handbook.gitlab.com/handbook/values/,culture,GitLab Handbook,GitLab Values > What to do if values aren’t being lived out,"Value erosion can occur when indifference and apathy are tolerated. It can also occur when individuals justify undesired behaviors by interpreting values as “me values” rather than “company values.” For example, a team member may speak to the importance of personal efficiency in order to justify not collaborating professionally with peers. This is not what we expect from team members in terms of efficiency and collaboration.",fetched_public,false,none,,official,unknown,,47e4850bd5075f24,0.000,handbook.gitlab.com
GL0144,gitlab,GitLab,https://handbook.gitlab.com/handbook/values/,work_model,GitLab Handbook,GitLab Values > What to do if values aren’t being lived out,"If you feel that values are not being lived out in a given scenario, speak up and ask for context in a respectful manner. Navigating value conflicts starts with assuming positive intent from other team members. Offer links to relevant values and/or operating principles when discussing the issue. If there is confusion or disagreement about the interpretation of a value, please surface the discussion in GitLab’s #values Slack channel (for GitLab team members) or @-mentioning @gitlab on X/Twitter (for those who do not work at GitLab). In a GitLab Unfiltered interview on values , GitLab co-founder Sid Sijbrandij offers the following context.",fetched_public,false,none,,official,unknown,,aaea50c672aacf71,0.000,handbook.gitlab.com
GL0145,gitlab,GitLab,https://handbook.gitlab.com/handbook/values/,culture,GitLab Handbook,GitLab Values > What to do if values aren’t being lived out,"Almost every time we face a hard decision at GitLab, it’s because values are in conflict. It’s not binary logic. It requires conversation, and sometimes there is no obvious answer. We can only achieve resolution by respectfully talking with each other and trusting the DRI to make the ultimate decision.",fetched_public,false,none,,official,unknown,,06ea5ac0ec2213d5,0.000,handbook.gitlab.com
GL0146,gitlab,GitLab,https://handbook.gitlab.com/handbook/values/,culture,GitLab Handbook,GitLab Values > Permission to play,"From our values we excluded some behaviors that are obvious; we call them our permission to play behavior: Try to keep promises. If you might not keep a promise, proactively communicate as soon as you suspect it. Be deserving of the trust of our team members, users and customers. Act in the best interest of the company, our team members, our customers, users, and investors. Don’t show favoritism as it breeds resentment, destroys employee morale, and creates disincentives for good performance . Seek out ways to be fair to everyone.",fetched_public,false,none,,official,unknown,,ebd1f93ae98800f7,0.000,handbook.gitlab.com
GL0147,gitlab,GitLab,https://handbook.gitlab.com/handbook/values/,work_model,GitLab Handbook,GitLab Values > Playing politics is counter to GitLab values,"An example of politics is people discussing a proposal and being overly focused on whose proposal it is. This is a manifestation of the Belief Bias , where we judge an argument’s strength not by how strongly it supports the conclusion but by how strongly we support the conclusion. Proposals should be weighed on their merits and not on who proposed them. Another example is people being promoted based on others liking them or having a lot of alliances. We want people to be promoted based on their results. We value collaboration, but that’s different from being promoted just because people like you. Below are some attributes of political and non-political work environments. GitLab plans to maintain a non-political one.",fetched_public,false,none,,official,unknown,,6935a33dcc832c53,0.000,handbook.gitlab.com
GL0148,gitlab,GitLab,https://handbook.gitlab.com/handbook/values/,culture,GitLab Handbook,GitLab Values > Values make choices,"Values make and clarify choices. A well-chosen value has a defensible opposite. Apple, for example, values secrecy over transparency and product perfection over iteration. They are successful building around our counter values — although the result is a very different company.",fetched_public,false,none,,official,unknown,,bd944cee092e3a71,0.000,handbook.gitlab.com
GL0149,gitlab,GitLab,https://handbook.gitlab.com/handbook/values/,work_model,GitLab Handbook,GitLab Values > What is not a value,"All-remote isn’t a value. It is something we do because it helps to practice our values of transparency, efficiency, results, and diversity, inclusion & belonging.",fetched_public,false,none,,official,unknown,,2efb140860b654bb,0.000,handbook.gitlab.com
GL0150,gitlab,GitLab,https://handbook.gitlab.com/handbook/values/,work_model,GitLab Handbook,GitLab Values > Questions from new team members,"During every GitLab 101 session with new hires we discuss our values. We document the questions and answers to Frequently Asked Questions about the GitLab Culture . New team members should read GitLab’s guide to starting a new remote role , and reference interviews centered on values within the GitLab Unfiltered YouTube channel .",fetched_public,false,none,,official,unknown,,3465f7f669bea6c0,0.000,handbook.gitlab.com
BC0001,basecamp,37signals/Basecamp,https://basecamp.com/handbook,company,37signals Employee Handbook,Page content,Heads up! This page uses features your browser doesn’t support. Try a modern browser like Firefox or Chrome for the best experience.,fetched_public,false,none,,official,unknown,,793682f67784b346,0.000,basecamp.com
BC0002,basecamp,37signals/Basecamp,https://basecamp.com/handbook,benefits,37signals Employee Handbook,The 37signals Employee Handbook,"In this handbook, you’ll find everything you need to know about 37signals policies and benefits. Hopefully it also offers a small peek at our culture. If you’re new to the company, welcome! It’s important that you review everything in this handbook, so you know what’s expected of you and what you can expect from us. Please note that this handbook may be updated at any time, and it’s up to you to keep abreast of those updates – though we’ll do our best to notify all staff of major changes. GitHub repo is a great way to follow along with changes. Please reach out to the People Ops team or to your manager if you have any questions about the information contained in this handbook.",fetched_public,false,none,,official,unknown,,3f61f09a031f3760,0.000,basecamp.com
BC0004,basecamp,37signals/Basecamp,https://basecamp.com/handbook/benefits-and-perks,benefits,37signals Employee Handbook,Benefits & Perks > Health Insurance,Detailed information about all 37signals insurance policies and other benefits can be found in Basecamp .,fetched_public,false,none,,official,unknown,,09ce71dcfc318df2,0.000,basecamp.com
BC0005,basecamp,37signals/Basecamp,https://basecamp.com/handbook/benefits-and-perks,benefits,37signals Employee Handbook,Benefits & Perks > Health Insurance > Medical Insurance,"In the United States, medical insurance is provided through Blue Cross Blue Shield PPO. The company pays 75% of the premium and the employee pays the other 25%. Open enrollment is in November every year, with new coverage beginning December 1. Marriages and domestic partnerships are covered. You’re eligible for coverage on your first day of employment. If you are terminated or resign from 37signals, your coverage will end on the last day of the month of your separation date and you may be eligible for continued coverage after that (COBRA). Each pay period, you’ll see a payroll deduction for medical insurance:",fetched_public,false,none,,official,unknown,,5653d7853499f1e2,0.000,basecamp.com
BC0006,basecamp,37signals/Basecamp,https://basecamp.com/handbook/benefits-and-perks,benefits,37signals Employee Handbook,Benefits & Perks > Health Insurance > Dental Insurance,"Dental insurance in the US is provided through MetLife. The company pays 100% of the premium. Open enrollment is in November every year, with new coverage beginning December 1. Marriages and domestic partnerships are covered equally. You’re eligible for coverage on your first day of employment. If you are terminated or resign from 37signals, your coverage will end on the last day of the month of your separation date and you may be eligible for continued coverage after that (COBRA).",fetched_public,false,none,,official,unknown,,4275a63236f84c82,0.000,basecamp.com
BC0007,basecamp,37signals/Basecamp,https://basecamp.com/handbook/benefits-and-perks,benefits,37signals Employee Handbook,Benefits & Perks > Health Insurance > Vision Insurance,"Vision insurance in the US is provided through MetLife. The company pays 100% of the premium. Open enrollment is in November every year, with new coverage beginning December 1. Marriages and domestic partnerships are covered equally. You’re eligible for coverage on your first day of employment. If you are terminated or resign from 37signals, your coverage will end on the last day of the month of your separation date and you may be eligible for continued coverage after that (COBRA).",fetched_public,false,none,,official,unknown,,5621cdaad77739fd,0.000,basecamp.com
BC0008,basecamp,37signals/Basecamp,https://basecamp.com/handbook/benefits-and-perks,benefits,37signals Employee Handbook,Benefits & Perks > Health Insurance > Health Insurance for Staff Outside the US,"If you’re outside of the US and pay out of pocket for health insurance, you can request reimbursement for 75% of your insurance payments on your monthly invoice. Your monthly reimbursement is capped at the amount 37signals pays per employee per month on the US employee group plan. You may be asked to provide documentation to support your request for reimbursement.",fetched_public,false,none,,official,unknown,,950cceb6f1abcf44,0.000,basecamp.com
BC0009,basecamp,37signals/Basecamp,https://basecamp.com/handbook/benefits-and-perks,benefits,37signals Employee Handbook,Benefits & Perks > Health Insurance > Life Insurance,"37signals offers a $400,000 life insurance/AD+D policy to all staff through MetLife. The company pays 100% of the premium. You’re eligible for coverage on your first day of employment, and it’s terminated automatically on your final day of employment. Open enrollment is in November every year, and participants are auto-enrolled at that time.",fetched_public,false,none,,official,unknown,,880a0871e30d71e3,0.000,basecamp.com
BC0010,basecamp,37signals/Basecamp,https://basecamp.com/handbook/benefits-and-perks,benefits,37signals Employee Handbook,Benefits & Perks > Health Insurance > Disability Insurance,"37signals provides MetLife Short Term and Long Term Disability policies to all US employees, at no cost to the employee. The Short Term policy may replace up to 70% of your salary, up to 12 weeks and up to $3,000 per week. There is a 7-calendar-day waiting period for Short Term Disability. The Long Term policy may replace up to 60% of your salary, up to $12,000 per month. There’s a 90 day waiting period for Long Term Disability. You’re eligible for coverage on your first day of employment, and the policies will terminate on your final day of employment. More information about the policies and filing claims can be found in Basecamp .",fetched_public,false,none,,official,unknown,,6d8d6004799dee1d,0.000,basecamp.com
BC0011,basecamp,37signals/Basecamp,https://basecamp.com/handbook/benefits-and-perks,benefits,37signals Employee Handbook,Benefits & Perks > Retirement Plan,"Our retirement plan for US employees is with Vanguard. 37signals matches 100% of what you contribute, up to 6% of your salary. You are eligible to enroll in the 401K plan with your first paycheck. If you’re outside the US, 37signals will match what you contribute to a retirement account in your home country, up to 6% of your salary. In these cases, 37signals will pay you directly via your monthly invoice. It’s up to you to invest that payment and maintain administration of the retirement account and its taxes. You may be asked to provide documentation to support your request for a match.",fetched_public,false,none,,official,unknown,,fb36565070742c5c,0.000,basecamp.com
BC0012,basecamp,37signals/Basecamp,https://basecamp.com/handbook/benefits-and-perks,benefits,37signals Employee Handbook,Benefits & Perks > Flexible Spending Account (FSA),"The FSA is an account where you can set aside pre-tax money for out-of-pocket medical expenses, such as prescriptions, over-the-counter medicine, vision care, etc. You have to decide up front how much money you want to put in the account, and the max is $3,300/year per person in your household. There is a separate type of FSA for dependent care, and the max for that plan is $7,500/year or $3,750/year if you split this with a partner. This is an entirely optional program. Open enrollment is in December every year, with new coverage beginning January 1. Both FSAs are with Paychex, our payroll provider.",fetched_public,false,none,,official,unknown,,585ce4402bb477d0,0.000,basecamp.com
